,gcm,period_scenario,temp_ch_ipcc,region
358,ipsl-cm6a-lr,2061-2080_ssp126,3.899070071145461,global_glacier
359,ipsl-cm6a-lr,2081-2100_ssp126,4.0371851217166945,global_glacier
360,ipsl-cm6a-lr,2021-2040_ssp370,2.530165092183932,global_glacier
361,ipsl-cm6a-lr,2041-2060_ssp370,4.418047672028316,global_glacier
362,ipsl-cm6a-lr,2061-2080_ssp370,6.086518966477034,global_glacier
363,ipsl-cm6a-lr,2081-2100_ssp370,8.156693682448156,global_glacier
364,ipsl-cm6a-lr,2021-2040_ssp585,2.3929012077037664,global_glacier
365,ipsl-cm6a-lr,2041-2060_ssp585,4.947043853644558,global_glacier
366,ipsl-cm6a-lr,2061-2080_ssp585,7.265112011889586,global_glacier
367,ipsl-cm6a-lr,2081-2100_ssp585,10.369357021801521,global_glacier
368,ipsl-cm6a-lr,1851-1870_hist,-0.6846168075497371,RGI01_glacier
369,ipsl-cm6a-lr,1901-1920_hist,-1.0874788844686871,RGI01_glacier
370,ipsl-cm6a-lr,1951-1970_hist,0.03491896284162854,RGI01_glacier
371,ipsl-cm6a-lr,1995-2014_hist,1.0844554076537793,RGI01_glacier
372,ipsl-cm6a-lr,2021-2040_ssp126,2.120376567998962,RGI01_glacier
373,ipsl-cm6a-lr,2041-2060_ssp126,3.0307222242840153,RGI01_glacier
374,ipsl-cm6a-lr,2061-2080_ssp126,3.382132792430234,RGI01_glacier
375,ipsl-cm6a-lr,2081-2100_ssp126,3.3731947959063247,RGI01_glacier
376,ipsl-cm6a-lr,2021-2040_ssp370,2.121811326466649,RGI01_glacier
377,ipsl-cm6a-lr,2041-2060_ssp370,3.8165963074573614,RGI01_glacier
378,ipsl-cm6a-lr,2061-2080_ssp370,5.402108334519274,RGI01_glacier
379,ipsl-cm6a-lr,2081-2100_ssp370,7.211900876605644,RGI01_glacier
380,ipsl-cm6a-lr,2021-2040_ssp585,2.2917241933169707,RGI01_glacier
381,ipsl-cm6a-lr,2041-2060_ssp585,4.312381266606166,RGI01_glacier
382,ipsl-cm6a-lr,2061-2080_ssp585,6.4702164054110245,RGI01_glacier
383,ipsl-cm6a-lr,2081-2100_ssp585,9.336389615789663,RGI01_glacier
384,ipsl-cm6a-lr,1851-1870_hist,-0.3903242281083904,RGI02_glacier
385,ipsl-cm6a-lr,1901-1920_hist,-0.7151771333594111,RGI02_glacier
386,ipsl-cm6a-lr,1951-1970_hist,0.06647339548698172,RGI02_glacier
387,ipsl-cm6a-lr,1995-2014_hist,1.087820557303833,RGI02_glacier
388,ipsl-cm6a-lr,2021-2040_ssp126,1.9940264639302612,RGI02_glacier
389,ipsl-cm6a-lr,2041-2060_ssp126,2.6710517067386306,RGI02_glacier
390,ipsl-cm6a-lr,2061-2080_ssp126,2.9321845871800933,RGI02_glacier
391,ipsl-cm6a-lr,2081-2100_ssp126,2.971238835809949,RGI02_glacier
392,ipsl-cm6a-lr,2021-2040_ssp370,2.0246090465610775,RGI02_glacier
393,ipsl-cm6a-lr,2041-2060_ssp370,3.349118935792778,RGI02_glacier
394,ipsl-cm6a-lr,2061-2080_ssp370,4.740931612489847,RGI02_glacier
395,ipsl-cm6a-lr,2081-2100_ssp370,6.374725141605378,RGI02_glacier
396,ipsl-cm6a-lr,2021-2040_ssp585,2.0858185371224964,RGI02_glacier
397,ipsl-cm6a-lr,2041-2060_ssp585,3.778032412329803,RGI02_glacier
398,ipsl-cm6a-lr,2061-2080_ssp585,5.716827171575151,RGI02_glacier
399,ipsl-cm6a-lr,2081-2100_ssp585,8.208118493816006,RGI02_glacier
400,ipsl-cm6a-lr,1851-1870_hist,-2.2086432418401136,RGI03_glacier
401,ipsl-cm6a-lr,1901-1920_hist,-2.519472881814859,RGI03_glacier
402,ipsl-cm6a-lr,1951-1970_hist,-1.0615400657246274,RGI03_glacier
403,ipsl-cm6a-lr,1995-2014_hist,1.1739504035734525,RGI03_glacier
404,ipsl-cm6a-lr,2021-2040_ssp126,3.0655567426629053,RGI03_glacier
405,ipsl-cm6a-lr,2041-2060_ssp126,5.36158136284051,RGI03_glacier
406,ipsl-cm6a-lr,2061-2080_ssp126,5.923076871945601,RGI03_glacier
407,ipsl-cm6a-lr,2081-2100_ssp126,6.247803771546036,RGI03_glacier
408,ipsl-cm6a-lr,2021-2040_ssp370,3.4777433210570576,RGI03_glacier
409,ipsl-cm6a-lr,2041-2060_ssp370,6.664701132116908,RGI03_glacier
410,ipsl-cm6a-lr,2061-2080_ssp370,9.22572998553198,RGI03_glacier
411,ipsl-cm6a-lr,2081-2100_ssp370,12.272706666158031,RGI03_glacier
412,ipsl-cm6a-lr,2021-2040_ssp585,3.1155679083634533,RGI03_glacier
413,ipsl-cm6a-lr,2041-2060_ssp585,7.426289627082413,RGI03_glacier
414,ipsl-cm6a-lr,2061-2080_ssp585,10.876666308812625,RGI03_glacier
415,ipsl-cm6a-lr,2081-2100_ssp585,15.430067686602424,RGI03_glacier
416,ipsl-cm6a-lr,1851-1870_hist,-1.035594389357187,RGI04_glacier
417,ipsl-cm6a-lr,1901-1920_hist,-1.5430227500350737,RGI04_glacier
418,ipsl-cm6a-lr,1951-1970_hist,-0.26572484171249655,RGI04_glacier
419,ipsl-cm6a-lr,1995-2014_hist,1.1696331117758367,RGI04_glacier
420,ipsl-cm6a-lr,2021-2040_ssp126,2.5292516074136886,RGI04_glacier
421,ipsl-cm6a-lr,2041-2060_ssp126,3.956251562625913,RGI04_glacier
422,ipsl-cm6a-lr,2061-2080_ssp126,4.387077419749578,RGI04_glacier
423,ipsl-cm6a-lr,2081-2100_ssp126,4.407094222121925,RGI04_glacier
424,ipsl-cm6a-lr,2021-2040_ssp370,2.709700472193525,RGI04_glacier
425,ipsl-cm6a-lr,2041-2060_ssp370,4.908642871061495,RGI04_glacier
426,ipsl-cm6a-lr,2061-2080_ssp370,6.955565143700853,RGI04_glacier
427,ipsl-cm6a-lr,2081-2100_ssp370,9.374409363568233,RGI04_glacier
428,ipsl-cm6a-lr,2021-2040_ssp585,2.7033767482005757,RGI04_glacier
429,ipsl-cm6a-lr,2041-2060_ssp585,5.588040677461309,RGI04_glacier
430,ipsl-cm6a-lr,2061-2080_ssp585,8.273443121270594,RGI04_glacier
431,ipsl-cm6a-lr,2081-2100_ssp585,11.994937276561005,RGI04_glacier
432,ipsl-cm6a-lr,1851-1870_hist,-1.6555166514657076,RGI05_glacier
433,ipsl-cm6a-lr,1901-1920_hist,-2.052091717342102,RGI05_glacier
434,ipsl-cm6a-lr,1951-1970_hist,-0.6739777734678726,RGI05_glacier
435,ipsl-cm6a-lr,1995-2014_hist,1.1660395697851316,RGI05_glacier
436,ipsl-cm6a-lr,2021-2040_ssp126,2.794655160275359,RGI05_glacier
437,ipsl-cm6a-lr,2041-2060_ssp126,4.723145135801009,RGI05_glacier
438,ipsl-cm6a-lr,2061-2080_ssp126,5.21543025601339,RGI05_glacier
439,ipsl-cm6a-lr,2081-2100_ssp126,5.4370071998846115,RGI05_glacier
440,ipsl-cm6a-lr,2021-2040_ssp370,3.1223226455825275,RGI05_glacier
441,ipsl-cm6a-lr,2041-2060_ssp370,5.865176004763098,RGI05_glacier
442,ipsl-cm6a-lr,2061-2080_ssp370,8.212865259769053,RGI05_glacier
443,ipsl-cm6a-lr,2081-2100_ssp370,10.967178471639137,RGI05_glacier
444,ipsl-cm6a-lr,2021-2040_ssp585,2.9157427541837775,RGI05_glacier
445,ipsl-cm6a-lr,2041-2060_ssp585,6.581008567517925,RGI05_glacier
446,ipsl-cm6a-lr,2061-2080_ssp585,9.698693716158697,RGI05_glacier
447,ipsl-cm6a-lr,2081-2100_ssp585,13.902598039549344,RGI05_glacier
448,ipsl-cm6a-lr,1851-1870_hist,-0.9112920439919535,RGI06_glacier
449,ipsl-cm6a-lr,1901-1920_hist,-1.2800298803382262,RGI06_glacier
450,ipsl-cm6a-lr,1951-1970_hist,-0.10938391450985019,RGI06_glacier
451,ipsl-cm6a-lr,1995-2014_hist,1.0803818766435587,RGI06_glacier
452,ipsl-cm6a-lr,2021-2040_ssp126,2.247387199434472,RGI06_glacier
453,ipsl-cm6a-lr,2041-2060_ssp126,3.3444301618294148,RGI06_glacier
454,ipsl-cm6a-lr,2061-2080_ssp126,3.743874316310844,RGI06_glacier
455,ipsl-cm6a-lr,2081-2100_ssp126,3.719097748109017,RGI06_glacier
456,ipsl-cm6a-lr,2021-2040_ssp370,2.334285196497457,RGI06_glacier
457,ipsl-cm6a-lr,2041-2060_ssp370,4.240942216903967,RGI06_glacier
458,ipsl-cm6a-lr,2061-2080_ssp370,6.0257641459820075,RGI06_glacier
459,ipsl-cm6a-lr,2081-2100_ssp370,8.061177129284953,RGI06_glacier
460,ipsl-cm6a-lr,2021-2040_ssp585,2.476203540729655,RGI06_glacier
461,ipsl-cm6a-lr,2041-2060_ssp585,4.829688868733114,RGI06_glacier
462,ipsl-cm6a-lr,2061-2080_ssp585,7.20722909365574,RGI06_glacier
463,ipsl-cm6a-lr,2081-2100_ssp585,10.418866965180026,RGI06_glacier
464,ipsl-cm6a-lr,1851-1870_hist,-2.232546258221844,RGI07_glacier
465,ipsl-cm6a-lr,1901-1920_hist,-2.500493247613419,RGI07_glacier
466,ipsl-cm6a-lr,1951-1970_hist,-1.0890206730677,RGI07_glacier
467,ipsl-cm6a-lr,1995-2014_hist,1.1498589922981255,RGI07_glacier
468,ipsl-cm6a-lr,2021-2040_ssp126,3.0079634873486087,RGI07_glacier
469,ipsl-cm6a-lr,2041-2060_ssp126,5.202241209903687,RGI07_glacier
470,ipsl-cm6a-lr,2061-2080_ssp126,5.750610695135571,RGI07_glacier
471,ipsl-cm6a-lr,2081-2100_ssp126,6.0310182592843065,RGI07_glacier
472,ipsl-cm6a-lr,2021-2040_ssp370,3.369645066425149,RGI07_glacier
473,ipsl-cm6a-lr,2041-2060_ssp370,6.446063265817309,RGI07_glacier
474,ipsl-cm6a-lr,2061-2080_ssp370,8.919417109527592,RGI07_glacier
475,ipsl-cm6a-lr,2081-2100_ssp370,11.881382809527986,RGI07_glacier
476,ipsl-cm6a-lr,2021-2040_ssp585,3.0185688232785077,RGI07_glacier
477,ipsl-cm6a-lr,2041-2060_ssp585,7.198657419571571,RGI07_glacier
478,ipsl-cm6a-lr,2061-2080_ssp585,10.530971155168027,RGI07_glacier
479,ipsl-cm6a-lr,2081-2100_ssp585,14.899070048632765,RGI07_glacier
480,ipsl-cm6a-lr,1851-1870_hist,-0.805906101565183,RGI08_glacier
481,ipsl-cm6a-lr,1901-1920_hist,-1.2220367405349224,RGI08_glacier
482,ipsl-cm6a-lr,1951-1970_hist,-0.06170816547376201,RGI08_glacier
483,ipsl-cm6a-lr,1995-2014_hist,1.0905855271984013,RGI08_glacier
484,ipsl-cm6a-lr,2021-2040_ssp126,2.2264336815389543,RGI08_glacier
485,ipsl-cm6a-lr,2041-2060_ssp126,3.3130338397202808,RGI08_glacier
486,ipsl-cm6a-lr,2061-2080_ssp126,3.6964362015526957,RGI08_glacier
487,ipsl-cm6a-lr,2081-2100_ssp126,3.6805775796574762,RGI08_glacier
488,ipsl-cm6a-lr,2021-2040_ssp370,2.3020987293706767,RGI08_glacier
489,ipsl-cm6a-lr,2041-2060_ssp370,4.168882476590845,RGI08_glacier
490,ipsl-cm6a-lr,2061-2080_ssp370,5.918560823595224,RGI08_glacier
491,ipsl-cm6a-lr,2081-2100_ssp370,7.936179228528773,RGI08_glacier
492,ipsl-cm6a-lr,2021-2040_ssp585,2.4251759587915287,RGI08_glacier
493,ipsl-cm6a-lr,2041-2060_ssp585,4.743377253306387,RGI08_glacier
494,ipsl-cm6a-lr,2061-2080_ssp585,7.061740808172957,RGI08_glacier
495,ipsl-cm6a-lr,2081-2100_ssp585,10.257670308710185,RGI08_glacier
496,ipsl-cm6a-lr,1851-1870_hist,-2.0758116339762536,RGI09_glacier
497,ipsl-cm6a-lr,1901-1920_hist,-2.430069402156593,RGI09_glacier
498,ipsl-cm6a-lr,1951-1970_hist,-0.9809021826038443,RGI09_glacier
499,ipsl-cm6a-lr,1995-2014_hist,1.1792571951453406,RGI09_glacier
500,ipsl-cm6a-lr,2021-2040_ssp126,3.035474548250936,RGI09_glacier
501,ipsl-cm6a-lr,2041-2060_ssp126,5.227034072377948,RGI09_glacier
502,ipsl-cm6a-lr,2061-2080_ssp126,5.796050166490512,RGI09_glacier
503,ipsl-cm6a-lr,2081-2100_ssp126,6.057606829731939,RGI09_glacier
504,ipsl-cm6a-lr,2021-2040_ssp370,3.4115250322316486,RGI09_glacier
505,ipsl-cm6a-lr,2041-2060_ssp370,6.496088498837768,RGI09_glacier
506,ipsl-cm6a-lr,2061-2080_ssp370,8.986042488384404,RGI09_glacier
507,ipsl-cm6a-lr,2081-2100_ssp370,11.969685801037024,RGI09_glacier
508,ipsl-cm6a-lr,2021-2040_ssp585,3.090360991667805,RGI09_glacier
509,ipsl-cm6a-lr,2041-2060_ssp585,7.251924297271956,RGI09_glacier
510,ipsl-cm6a-lr,2061-2080_ssp585,10.62026228491399,RGI09_glacier
511,ipsl-cm6a-lr,2081-2100_ssp585,15.051968115746382,RGI09_glacier
512,ipsl-cm6a-lr,1851-1870_hist,-0.5409151124836552,RGI10_glacier
513,ipsl-cm6a-lr,1901-1920_hist,-0.8806757403031963,RGI10_glacier
514,ipsl-cm6a-lr,1951-1970_hist,0.001879462756300021,RGI10_glacier
515,ipsl-cm6a-lr,1995-2014_hist,1.0889692596215257,RGI10_glacier
516,ipsl-cm6a-lr,2021-2040_ssp126,2.0699004287451364,RGI10_glacier
517,ipsl-cm6a-lr,2041-2060_ssp126,2.8748479844619217,RGI10_glacier
518,ipsl-cm6a-lr,2061-2080_ssp126,3.177958804999763,RGI10_glacier
519,ipsl-cm6a-lr,2081-2100_ssp126,3.2016847639119206,RGI10_glacier
520,ipsl-cm6a-lr,2021-2040_ssp370,2.118496723817795,RGI10_glacier
521,ipsl-cm6a-lr,2041-2060_ssp370,3.60539185039349,RGI10_glacier
522,ipsl-cm6a-lr,2061-2080_ssp370,5.089223133759482,RGI10_glacier
523,ipsl-cm6a-lr,2081-2100_ssp370,6.83832148471755,RGI10_glacier
524,ipsl-cm6a-lr,2021-2040_ssp585,2.1730052240375946,RGI10_glacier
525,ipsl-cm6a-lr,2041-2060_ssp585,4.070298273860745,RGI10_glacier
526,ipsl-cm6a-lr,2061-2080_ssp585,6.118140130292765,RGI10_glacier
527,ipsl-cm6a-lr,2081-2100_ssp585,8.794677238042933,RGI10_glacier
528,ipsl-cm6a-lr,1851-1870_hist,-0.2599543916695052,RGI11_glacier
529,ipsl-cm6a-lr,1901-1920_hist,-0.5289363536060002,RGI11_glacier
530,ipsl-cm6a-lr,1951-1970_hist,0.0562852899636469,RGI11_glacier
531,ipsl-cm6a-lr,1995-2014_hist,1.090794627616983,RGI11_glacier
532,ipsl-cm6a-lr,2021-2040_ssp126,1.9134831327727468,RGI11_glacier
533,ipsl-cm6a-lr,2041-2060_ssp126,2.575056764494299,RGI11_glacier
534,ipsl-cm6a-lr,2061-2080_ssp126,2.8006972887716923,RGI11_glacier
535,ipsl-cm6a-lr,2081-2100_ssp126,2.792402170682779,RGI11_glacier
536,ipsl-cm6a-lr,2021-2040_ssp370,2.0568266015682575,RGI11_glacier
537,ipsl-cm6a-lr,2041-2060_ssp370,3.1470769817918764,RGI11_glacier
538,ipsl-cm6a-lr,2061-2080_ssp370,4.441613403906597,RGI11_glacier
539,ipsl-cm6a-lr,2081-2100_ssp370,6.021293934855716,RGI11_glacier
540,ipsl-cm6a-lr,2021-2040_ssp585,1.9768367845550259,RGI11_glacier
541,ipsl-cm6a-lr,2041-2060_ssp585,3.584137104549553,RGI11_glacier
542,ipsl-cm6a-lr,2061-2080_ssp585,5.365369108925897,RGI11_glacier
543,ipsl-cm6a-lr,2081-2100_ssp585,7.723680088525567,RGI11_glacier
544,ipsl-cm6a-lr,1851-1870_hist,-0.2077204148653572,RGI12_glacier
545,ipsl-cm6a-lr,1901-1920_hist,-0.4490834382422343,RGI12_glacier
546,ipsl-cm6a-lr,1951-1970_hist,0.06430308892761716,RGI12_glacier
547,ipsl-cm6a-lr,1995-2014_hist,1.0415905879458576,RGI12_glacier
548,ipsl-cm6a-lr,2021-2040_ssp126,1.809489892977374,RGI12_glacier
549,ipsl-cm6a-lr,2041-2060_ssp126,2.46284373456582,RGI12_glacier
550,ipsl-cm6a-lr,2061-2080_ssp126,2.657071245058698,RGI12_glacier
551,ipsl-cm6a-lr,2081-2100_ssp126,2.5750147874245686,RGI12_glacier
552,ipsl-cm6a-lr,2021-2040_ssp370,1.9649164437557305,RGI12_glacier
553,ipsl-cm6a-lr,2041-2060_ssp370,2.9212063485645006,RGI12_glacier
554,ipsl-cm6a-lr,2061-2080_ssp370,4.111431487979369,RGI12_glacier
555,ipsl-cm6a-lr,2081-2100_ssp370,5.619491885390258,RGI12_glacier
556,ipsl-cm6a-lr,2021-2040_ssp585,1.8638611932618039,RGI12_glacier
557,ipsl-cm6a-lr,2041-2060_ssp585,3.374035199143038,RGI12_glacier
558,ipsl-cm6a-lr,2061-2080_ssp585,5.013607973097389,RGI12_glacier
559,ipsl-cm6a-lr,2081-2100_ssp585,7.256080408551292,RGI12_glacier
560,ipsl-cm6a-lr,1851-1870_hist,-0.21926479746538952,RGI13_glacier
561,ipsl-cm6a-lr,1901-1920_hist,-0.4001917561955154,RGI13_glacier
562,ipsl-cm6a-lr,1951-1970_hist,0.12253484462444597,RGI13_glacier
563,ipsl-cm6a-lr,1995-2014_hist,0.9564147557479244,RGI13_glacier
564,ipsl-cm6a-lr,2021-2040_ssp126,1.7070250235208713,RGI13_glacier
565,ipsl-cm6a-lr,2041-2060_ssp126,2.2568809124059426,RGI13_glacier
566,ipsl-cm6a-lr,2061-2080_ssp126,2.4043674430595017,RGI13_glacier
567,ipsl-cm6a-lr,2081-2100_ssp126,2.3168591474094695,RGI13_glacier
568,ipsl-cm6a-lr,2021-2040_ssp370,1.8078069401760635,RGI13_glacier
569,ipsl-cm6a-lr,2041-2060_ssp370,2.6709569637183845,RGI13_glacier
570,ipsl-cm6a-lr,2061-2080_ssp370,3.7687275423092315,RGI13_glacier
571,ipsl-cm6a-lr,2081-2100_ssp370,5.113184483736812,RGI13_glacier
572,ipsl-cm6a-lr,2021-2040_ssp585,1.7438082401102788,RGI13_glacier
573,ipsl-cm6a-lr,2041-2060_ssp585,3.0967001525252256,RGI13_glacier
574,ipsl-cm6a-lr,2061-2080_ssp585,4.61275090435625,RGI13_glacier
575,ipsl-cm6a-lr,2081-2100_ssp585,6.653541710123856,RGI13_glacier
576,ipsl-cm6a-lr,1851-1870_hist,-0.2254650790655529,RGI14_glacier
577,ipsl-cm6a-lr,1901-1920_hist,-0.3855362912138486,RGI14_glacier
578,ipsl-cm6a-lr,1951-1970_hist,0.13833886055085565,RGI14_glacier
579,ipsl-cm6a-lr,1995-2014_hist,0.9256423283545746,RGI14_glacier
580,ipsl-cm6a-lr,2021-2040_ssp126,1.6668321325750055,RGI14_glacier
581,ipsl-cm6a-lr,2041-2060_ssp126,2.1748562001048013,RGI14_glacier
582,ipsl-cm6a-lr,2061-2080_ssp126,2.313251337889514,RGI14_glacier
583,ipsl-cm6a-lr,2081-2100_ssp126,2.2466260449076954,RGI14_glacier
584,ipsl-cm6a-lr,2021-2040_ssp370,1.7490148391048619,RGI14_glacier
585,ipsl-cm6a-lr,2041-2060_ssp370,2.588639522322171,RGI14_glacier
586,ipsl-cm6a-lr,2061-2080_ssp370,3.662131026311502,RGI14_glacier
587,ipsl-cm6a-lr,2081-2100_ssp370,4.941934208852891,RGI14_glacier
588,ipsl-cm6a-lr,2021-2040_ssp585,1.706716074991923,RGI14_glacier
589,ipsl-cm6a-lr,2041-2060_ssp585,3.0002718564072337,RGI14_glacier
590,ipsl-cm6a-lr,2061-2080_ssp585,4.4770300731770005,RGI14_glacier
591,ipsl-cm6a-lr,2081-2100_ssp585,6.449713440372377,RGI14_glacier
592,ipsl-cm6a-lr,1851-1870_hist,-0.22064826298213347,RGI15_glacier
593,ipsl-cm6a-lr,1901-1920_hist,-0.3304440798471927,RGI15_glacier
594,ipsl-cm6a-lr,1951-1970_hist,0.15905177588075958,RGI15_glacier
595,ipsl-cm6a-lr,1995-2014_hist,0.8872990059881697,RGI15_glacier
596,ipsl-cm6a-lr,2021-2040_ssp126,1.6026793079368113,RGI15_glacier
597,ipsl-cm6a-lr,2041-2060_ssp126,2.0215933806444015,RGI15_glacier
598,ipsl-cm6a-lr,2061-2080_ssp126,2.120654215215649,RGI15_glacier
599,ipsl-cm6a-lr,2081-2100_ssp126,2.0684051989319068,RGI15_glacier
600,ipsl-cm6a-lr,2021-2040_ssp370,1.6092108924019124,RGI15_glacier
601,ipsl-cm6a-lr,2041-2060_ssp370,2.4440789317627507,RGI15_glacier
602,ipsl-cm6a-lr,2061-2080_ssp370,3.4379902542280414,RGI15_glacier
603,ipsl-cm6a-lr,2081-2100_ssp370,4.656409356043064,RGI15_glacier
604,ipsl-cm6a-lr,2021-2040_ssp585,1.6452739016542823,RGI15_glacier
605,ipsl-cm6a-lr,2041-2060_ssp585,2.8181591260122625,RGI15_glacier
606,ipsl-cm6a-lr,2061-2080_ssp585,4.196910479659796,RGI15_glacier
607,ipsl-cm6a-lr,2081-2100_ssp585,6.0210347313308725,RGI15_glacier
608,ipsl-cm6a-lr,1851-1870_hist,-0.19163067939380596,RGI16_glacier
609,ipsl-cm6a-lr,1901-1920_hist,-0.06415628910541116,RGI16_glacier
610,ipsl-cm6a-lr,1951-1970_hist,0.24247782061700207,RGI16_glacier
611,ipsl-cm6a-lr,1995-2014_hist,0.8045949278656553,RGI16_glacier
612,ipsl-cm6a-lr,2021-2040_ssp126,1.3685500359442218,RGI16_glacier
613,ipsl-cm6a-lr,2041-2060_ssp126,1.6270667147186417,RGI16_glacier
614,ipsl-cm6a-lr,2061-2080_ssp126,1.7225995292145422,RGI16_glacier
615,ipsl-cm6a-lr,2081-2100_ssp126,1.6759126797186683,RGI16_glacier
616,ipsl-cm6a-lr,2021-2040_ssp370,1.4107889969050875,RGI16_glacier
617,ipsl-cm6a-lr,2041-2060_ssp370,2.194898110042531,RGI16_glacier
618,ipsl-cm6a-lr,2061-2080_ssp370,2.9785971057215237,RGI16_glacier
619,ipsl-cm6a-lr,2081-2100_ssp370,3.9932991570431726,RGI16_glacier
620,ipsl-cm6a-lr,2021-2040_ssp585,1.3819358629667535,RGI16_glacier
621,ipsl-cm6a-lr,2041-2060_ssp585,2.343094334516487,RGI16_glacier
622,ipsl-cm6a-lr,2061-2080_ssp585,3.5027818789808665,RGI16_glacier
623,ipsl-cm6a-lr,2081-2100_ssp585,4.908280410084424,RGI16_glacier
624,ipsl-cm6a-lr,1851-1870_hist,0.24096805927599274,RGI17_glacier
625,ipsl-cm6a-lr,1901-1920_hist,0.3410086225435275,RGI17_glacier
626,ipsl-cm6a-lr,1951-1970_hist,0.653801628982417,RGI17_glacier
627,ipsl-cm6a-lr,1995-2014_hist,0.7116979154994808,RGI17_glacier
628,ipsl-cm6a-lr,2021-2040_ssp126,1.337631222354001,RGI17_glacier
629,ipsl-cm6a-lr,2041-2060_ssp126,1.4528619685043838,RGI17_glacier
630,ipsl-cm6a-lr,2061-2080_ssp126,1.5877329862918748,RGI17_glacier
631,ipsl-cm6a-lr,2081-2100_ssp126,1.5909176660825741,RGI17_glacier
632,ipsl-cm6a-lr,2021-2040_ssp370,1.2727819513772696,RGI17_glacier
633,ipsl-cm6a-lr,2041-2060_ssp370,1.8985099547641946,RGI17_glacier
634,ipsl-cm6a-lr,2061-2080_ssp370,2.4237107255409525,RGI17_glacier
635,ipsl-cm6a-lr,2081-2100_ssp370,3.107270164412271,RGI17_glacier
636,ipsl-cm6a-lr,2021-2040_ssp585,1.3138867567517778,RGI17_glacier
637,ipsl-cm6a-lr,2041-2060_ssp585,1.952564767129977,RGI17_glacier
638,ipsl-cm6a-lr,2061-2080_ssp585,2.7016431162007004,RGI17_glacier
639,ipsl-cm6a-lr,2081-2100_ssp585,3.652042183055177,RGI17_glacier
640,ipsl-cm6a-lr,1851-1870_hist,0.06807010900093424,RGI18_glacier
641,ipsl-cm6a-lr,1901-1920_hist,0.14653316088926183,RGI18_glacier
642,ipsl-cm6a-lr,1951-1970_hist,0.5135433265724735,RGI18_glacier
643,ipsl-cm6a-lr,1995-2014_hist,0.7545875340349532,RGI18_glacier
644,ipsl-cm6a-lr,2021-2040_ssp126,1.330106471024739,RGI18_glacier
645,ipsl-cm6a-lr,2041-2060_ssp126,1.502200195928311,RGI18_glacier
646,ipsl-cm6a-lr,2061-2080_ssp126,1.6325051409080276,RGI18_glacier
647,ipsl-cm6a-lr,2081-2100_ssp126,1.5162012143011667,RGI18_glacier
648,ipsl-cm6a-lr,2021-2040_ssp370,1.2561367660196856,RGI18_glacier
649,ipsl-cm6a-lr,2041-2060_ssp370,2.0003605513905205,RGI18_glacier
650,ipsl-cm6a-lr,2061-2080_ssp370,2.594683139203112,RGI18_glacier
651,ipsl-cm6a-lr,2081-2100_ssp370,3.3812042972970557,RGI18_glacier
652,ipsl-cm6a-lr,2021-2040_ssp585,1.3665684787114847,RGI18_glacier
653,ipsl-cm6a-lr,2041-2060_ssp585,2.061822528260284,RGI18_glacier
654,ipsl-cm6a-lr,2061-2080_ssp585,2.8895991545245225,RGI18_glacier
655,ipsl-cm6a-lr,2081-2100_ssp585,3.95562946010737,RGI18_glacier
656,ipsl-cm6a-lr,1851-1870_hist,0.09650475405231973,RGI19_glacier
657,ipsl-cm6a-lr,1901-1920_hist,0.1911806214592363,RGI19_glacier
658,ipsl-cm6a-lr,1951-1970_hist,0.6138978183160236,RGI19_glacier
659,ipsl-cm6a-lr,1995-2014_hist,0.7538554161350542,RGI19_glacier
660,ipsl-cm6a-lr,2021-2040_ssp126,1.8752464286625612,RGI19_glacier
661,ipsl-cm6a-lr,2041-2060_ssp126,2.1483639669217114,RGI19_glacier
662,ipsl-cm6a-lr,2061-2080_ssp126,2.2612486588937744,RGI19_glacier
663,ipsl-cm6a-lr,2081-2100_ssp126,2.471565632731502,RGI19_glacier
664,ipsl-cm6a-lr,2021-2040_ssp370,2.000298782810405,RGI19_glacier
665,ipsl-cm6a-lr,2041-2060_ssp370,2.703059911756367,RGI19_glacier
666,ipsl-cm6a-lr,2061-2080_ssp370,3.362783095476943,RGI19_glacier
667,ipsl-cm6a-lr,2081-2100_ssp370,4.6430039671797365,RGI19_glacier
668,ipsl-cm6a-lr,2021-2040_ssp585,1.807572254229016,RGI19_glacier
669,ipsl-cm6a-lr,2041-2060_ssp585,2.9591376824277598,RGI19_glacier
670,ipsl-cm6a-lr,2061-2080_ssp585,4.21139020319302,RGI19_glacier
671,ipsl-cm6a-lr,2081-2100_ssp585,5.974579958790513,RGI19_glacier
672,mpi-esm1-2-hr,1851-1870_hist,0.02337366134082075,global
673,mpi-esm1-2-hr,1901-1920_hist,0.041656085240943885,global
674,mpi-esm1-2-hr,1951-1970_hist,0.29300914643777276,global
675,mpi-esm1-2-hr,1995-2014_hist,0.8449393721041761,global
676,mpi-esm1-2-hr,2021-2040_ssp126,1.409113359206441,global
677,mpi-esm1-2-hr,2041-2060_ssp126,1.596830929355744,global
678,mpi-esm1-2-hr,2061-2080_ssp126,1.635689731996007,global
679,mpi-esm1-2-hr,2081-2100_ssp126,1.599995843097303,global
680,mpi-esm1-2-hr,2021-2040_ssp370,1.4337793639013343,global
681,mpi-esm1-2-hr,2041-2060_ssp370,2.032677072495823,global
682,mpi-esm1-2-hr,2061-2080_ssp370,2.6589609218682435,global
683,mpi-esm1-2-hr,2081-2100_ssp370,3.394510651736913,global
